sentence,corrected_sentence,original_label,edit_distance_ratio,GAS_log_inv,GAS_corrected,GAS
John asks which book by his father he read.,John asks which book by his father he read.,1,0.0,13.815511557963774,3.716922323369668,1.0
Kim has wondered in which room Gary stayed.,Kim has wondered in which room Gary stayed.,1,0.0,13.815511557963774,3.716922323369668,1.0
Lee asked me how fond of chocolates the monkeys are.,Lee asked me how fond of chocolates the monkeys are.,1,0.0,13.815511557963774,3.716922323369668,1.0
Kim has wondered that Gary stayed in the room.,Kim has wondered if Gary stayed in the room.,0,0.08695652173913043,2.5257180643739567,1.5892507871239065,0.27194288204092426
Kim asked me that the monkeys are very fond of chocolates.,Kim asked me if the monkeys are very fond of chocolates.,0,0.06896551724137931,2.7408264595137584,1.655544158128607,0.29462747400507555
John knows whose book Mary bought and Tom borrowed from her.,John knows whose book Mary bought and Tom borrowed from her.,1,0.0,13.815511557963774,3.716922323369668,1.0
John knows whose book Mary bought and Tom talked.,John knows whose book Mary bought and Tom talked about.,0,0.12244897959183673,2.2155664402797903,1.4884778937827026,0.2374599174270105
I don't know whether I should agree.,I don't know whether I should agree.,1,0.0,13.815511557963774,3.716922323369668,1.0
She gets upset if I exclude her from anything.,She gets upset if I exclude her from anything.,1,0.0,13.815511557963774,3.716922323369668,1.0
She gets upset whether I exclude her from anything.,She gets upset whether I exclude her from anything.,1,0.0,13.815511557963774,3.716922323369668,1.0
I wonder if you'd be kind enough to give us information.,I wonder if you'd be kind enough to give us information.,1,0.0,13.815511557963774,3.716922323369668,1.0
I am not certain about when he will come.,I am not certain when he will come.,1,0.14634146341463414,2.0583821715120623,1.434706301481966,0.21906008932778137
I am not certain about whether he will go or not.,I am not certain whether he will go or not.,1,0.12244897959183673,2.2155664402797903,1.4884778937827026,0.2374599174270105
I am not certain about if he will come.,I am not certain if he will come.,0,0.15384615384615385,2.0148973872296807,1.4194708123908997,0.21384673468662707
I am not certain about if he will go or not.,I am not certain if he will go or not.,0,0.13636363636363635,2.1202570828932594,1.4561102578078555,0.22638420044647667
I don't know where to go.,I don't know where to go.,1,0.0,13.815511557963774,3.716922323369668,1.0
I don't know what to do.,I don't know what to do.,1,0.0,13.815511557963774,3.716922323369668,1.0
I don't know how to do it.,I don't know how to do it.,1,0.0,13.815511557963774,3.716922323369668,1.0
I don't know whether to agree with him or not.,I don't know whether to agree with him or not.,1,0.0,13.815511557963774,3.716922323369668,1.0
I don't know if to agree with him.,I don't know if I agree with him.,0,0.058823529411764705,2.8903557024846616,1.7001046151589205,0.3098753905033494
I don't know that to agree with him or not.,I don't know if I agree with him or not.,0,0.13953488372093023,2.100054539792221,1.449156492512876,0.22400472681373734
Fred knows which politician to support.,Fred knows which politician to support.,1,0.0,13.815511557963774,3.716922323369668,1.0
Karen asked where to put the chairs.,Karen asked where to put the chairs.,1,0.0,13.815511557963774,3.716922323369668,1.0
The student protected him.,The student protected him.,1,0.0,13.815511557963774,3.716922323369668,1.0
Who protected him?,Who protected him?,1,0.0,13.815511557963774,3.716922323369668,1.0
To protect him is not an easy task.,To protect him is not an easy task.,1,0.0,13.815511557963774,3.716922323369668,1.0
Fred knows which politician for Karen to vote for.,Fred knows which politician Karen to vote for.,0,0.08,2.6026781114480055,1.613281783027381,0.2801659264916863
Fred knows which politician for her to vote for.,Fred knows which politician for her to vote for.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Karen asked where for Jerry to put the chairs.,Karen asked where Jerry would put the chairs.,0,0.17391304347826086,1.9095376067524588,1.381860197976792,0.20097694953956363
Karen asked where for him to put the chairs.,Karen asked where to put the chairs.,0,0.18181818181818182,1.8717975230702044,1.3681365147784794,0.19628091207939402
How carefully have you considered your future career?,How carefully have you considered your future career?,1,0.0,13.815511557963774,3.716922323369668,1.0
When can we register for graduation?,When can we register for graduation?,1,0.0,13.815511557963774,3.716922323369668,1.0
Where do we go to register for graduation?,Where do we go to register for graduation?,1,0.0,13.815511557963774,3.716922323369668,1.0
Why have you borrowed my pencil?,Why have you borrowed my pencil?,1,0.0,13.815511557963774,3.716922323369668,1.0
When did he say that he was fired?,When did he say that he was fired?,1,0.0,13.815511557963774,3.716922323369668,1.0
Where did he tell you that he met Mary?,Where did he tell you that he met Mary?,1,0.0,13.815511557963774,3.716922323369668,1.0
Why do you wonder whether she will invite me?,Why do you wonder whether she will invite me?,1,0.0,13.815511557963774,3.716922323369668,1.0
How often did he ask when she will meet at the party?,How often did he ask when she will meet at the party?,1,0.0,13.815511557963774,3.716922323369668,1.0
What causes students to select particular majors?,What causes students to select particular majors?,1,0.0,13.815511557963774,3.716922323369668,1.0
Who will John ask for information about summer courses?,Who will John ask for information about summer courses?,1,0.0,13.815511557963774,3.716922323369668,1.0
Which textbook did the teacher use in the class last summer?,Which textbook did the teacher use in the class last summer?,1,0.0,13.815511557963774,3.716922323369668,1.0
Whose car is blocking the entrance to the store?,Whose car is blocking the entrance to the store?,1,0.0,13.815511557963774,3.716922323369668,1.0
Why do you think he left?,Why do you think he left?,1,0.0,13.815511557963774,3.716922323369668,1.0
Who do you guess will be here?,Who do you guess will be here?,1,0.0,13.815511557963774,3.716922323369668,1.0
Who do you think borrowed my book?,Who do you think borrowed my book?,1,0.0,13.815511557963774,3.716922323369668,1.0
Which city does Fred think that you believe that John lives in?,Which city does Fred think that you believe that John lives in?,1,0.0,13.815511557963774,3.716922323369668,1.0
I wonder on which shelf John will put the book?,I wonder on which shelf John will put the book on?,1,0.06382978723404255,2.813395990215649,1.6773180945234119,0.3020781867246702
What proof that he has implicated have you found?,What proof that he has been implicated have you found?,1,0.10204081632653061,2.3795372415851896,1.5425748738992184,0.2559710883304927
Joseph has forgotten how many matches he has won.,Joseph has forgotten how many matches he has won.,1,0.0,13.815511557963774,3.716922323369668,1.0
Fred will warn Martha that she should claim that her brother is patriotic.,Fred warns Martha that she should claim that her brother is patriotic.,1,0.08108108108108109,2.59025575718812,1.6094271518736474,0.2788469298322986
That Bill tried to discover which drawer Alice put the money in made us realize that we should have left him in Seoul.,That Bill tried to discover which drawer Alice put the money in made us realize that we should have left him in Seoul.,1,0.0,13.815511557963774,3.716922323369668,1.0
Jasper wonders which book he should attempt to persuade his students to buy.,Jasper wonders which book he should attempt to persuade his students to buy.,1,0.0,13.815511557963774,3.716922323369668,1.0
I wonder if on which shelve John will put the book.,I wonder if on which shelf John will put the book.,0,0.0392156862745098,3.277120195580984,1.8102818000468832,0.34757636188350555
I wonder what city that Romans destroyed.,I wonder what city the Romans destroyed.,0,0.04878048780487805,3.0680333888316564,1.7515802547504515,0.3274895782046325
John was wondering to whom he was referring to.,John was wondering to whom he was referring to.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Who do you think that has given the tickets to Bill?,Who do you think has given the tickets to Bill?,0,0.09615384615384616,2.433603867734815,1.560001239658102,0.2619341279326017
What city will Fred say that Mary thinks that John lives?,What city will Fred say Mary thinks John lives in?,0,0.22807017543859648,1.6835423142674328,1.2975138975238119,0.17211491732632933
On whom does Dana believe Chris knows Sandy trusts?,On whom does Dana believe Chris knows Sandy?,0,0.13725490196078433,2.114526455113319,1.4541411400250386,0.22571039803221432
The politician denied how the opponent was poisoned.,The politician denied how the opponent was poisoned.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Fred knows which book for the children to read during the summer vacation.,Fred knows which book for the children to read during the summer vacation.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
This needs mending.,This needs mending.,1,0.0,13.815511557963774,3.716922323369668,1.0
This needs mending the shoe.,This needs mending the shoe.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
He mended.,He mended.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
He mended the shoe.,He mended the shoe.,1,0.0,13.815511557963774,3.716922323369668,1.0
This needs investigating.,This needs investigating.,1,0.0,13.815511557963774,3.716922323369668,1.0
This needs investigating the problem.,This needs investigating the problem.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
They investigated.,They investigated.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
They investigated the problem.,They investigated the problem.,1,0.0,13.815511557963774,3.716922323369668,1.0
The video which you recommended was really terrific.,The video you recommended was really terrific.,1,0.11538461538461539,2.2686757712405754,1.5062123924734439,0.2435283954722695
The video which I thought you recommended was really terrific.,The video which I thought you recommended was really terrific.,1,0.0,13.815511557963774,3.716922323369668,1.0
The video which I thought John told us you recommended was really terrific.,The video which I thought John told us you recommended was really terrific.,1,0.0,13.815511557963774,3.716922323369668,1.0
the student who won the prize left.,the student who won the prize left.,1,0.0,13.815511557963774,3.716922323369668,1.0
the student who everyone likes left.,the student who everyone likes left.,1,0.0,13.815511557963774,3.716922323369668,1.0
the person whom John gave the book to left.,the person whom John gave the book to.,1,0.11627906976744186,2.2617553943437025,1.5039133599857748,0.2427417012205712
the day when I met her was sunny.,the day when I met her was sunny.,1,0.0,13.815511557963774,3.716922323369668,1.0
The president who Fred voted for has resigned.,The president for whom Fred voted has resigned.,1,0.1956521739130435,1.8101043331614888,1.3454011792627092,0.18850122307690298
The president that Fred voted for dislikes his opponents.,The president that Fred voted for dislikes his opponents.,1,0.0,13.815511557963774,3.716922323369668,1.0
The president Fred voted for has resigned.,The president Fred voted for has resigned.,1,0.0,13.815511557963774,3.716922323369668,1.0
has no relative pronoun at all.,has no relative pronoun at all.,1,0.0,13.815511557963774,3.716922323369668,1.0
He is the kind of person with whom to consult.,He is the kind of person with whom to consult.,1,0.0,13.815511557963774,3.716922323369668,1.0
These are the things for which to be thankful.,These are the things for which to be thankful.,1,0.0,13.815511557963774,3.716922323369668,1.0
We will invite volunteers on whom to work.,We will invite volunteers to work with us.,1,0.2857142857142857,1.5040746745598743,1.226407222157418,0.1477832851862223
This is the student pictures of whom appeared in the newspaper.,This is the student pictures of whom appeared in the newspaper.,1,0.0,13.815511557963774,3.716922323369668,1.0
Pictures of whom appeared in the newspaper?,Pictures of whom appeared in the newspaper?,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
the people happy with the proposal left.,the people happy with the proposal left.,1,0.0,13.815511557963774,3.716922323369668,1.0
the person standing on my foot is heavy.,the person standing on my foot is heavy.,1,0.0,13.815511557963774,3.716922323369668,1.0
the paper to finish by tomorrow is too long.,the paper to finish by tomorrow is too long.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
the person stand on my foot is heavy.,the person standing on my foot is heavy.,0,0.08108108108108109,2.59025575718812,1.6094271518736474,0.2788469298322986
the person stood on my foot is heavy.,the person standing on my foot is heavy.,0,0.13513513513513514,2.1282251868286406,1.4588437842444408,0.22731957197604874
The student met the senator John met Bill.,The student met the senator John met Bill.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The student met the senator that John met Bill.,The student met the senator that John met Bill.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The student met the senator for John to meet Bill.,The student met the senator for John to meet Bill.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Jack is the person whom Jenny fell in love with.,Jack is the person whom Jenny fell in love with.,1,0.0,13.815511557963774,3.716922323369668,1.0
Jack is the person with whom Jenny fell in love.,Jack is the person with whom Jenny fell in love.,1,0.0,13.815511557963774,3.716922323369668,1.0
Jack is the person whom Jenny fell in love.,Jack is the person whom Jenny fell in love with.,0,0.11627906976744186,2.2617553943437025,1.5039133599857748,0.2427417012205712
I met the critic whose remarks I wanted to object to.,I met the critic whose remarks I wanted to object to.,1,0.0,13.815511557963774,3.716922323369668,1.0
This is the friend for whose mother Kim gave a party.,This is the friend whose mother Kim gave the party.,1,0.1320754716981132,2.1484277250998223,1.4657515905158767,0.22968331912391687
The teacher set us a problem the answer to which we can find in the textbook.,"The teacher sets us a problem, the answer to which we can find in the textbook.",1,0.025974025974025976,3.6762631473312513,1.917358377385733,0.38421635211235466
We called the senators who met Fred.,We called the senators who met Fred.,1,0.0,13.815511557963774,3.716922323369668,1.0
The kid picked up the apple that fell down on the ground.,The kid picked up the apple that fell down on the ground.,1,0.0,13.815511557963774,3.716922323369668,1.0
The student met John came.,The student met John.,0,0.19230769230769232,1.8245449307738915,1.3507571694327192,0.19033396215366627
The problem intrigued us bothered me.,The problem intrigued us bothered me.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
He made a statement which everyone thought was really interesting and important.,He made a statement which everyone thought was really interesting and important.,1,0.0,13.815511557963774,3.716922323369668,1.0
They all agreed to include those matters which everyone believed had been excluded from the Treaty.,They all agreed to include those matters which everyone believed had been excluded from the Treaty.,1,0.0,13.815511557963774,3.716922323369668,1.0
Mary knows that John was elected.,Mary knows that John was elected.,1,0.0,13.815511557963774,3.716922323369668,1.0
That John was elected surprised Frank.,That John was elected surprised Frank.,1,0.0,13.815511557963774,3.716922323369668,1.0
Mary told Bill that John was elected.,Mary told Bill that John was elected.,1,0.0,13.815511557963774,3.716922323369668,1.0
This is the book that we had read.,This is the book that we have read.,1,0.058823529411764705,2.8903557024846616,1.7001046151589205,0.3098753905033494
The president abandoned the people that voted for him.,The president abandoned the people that voted for him.,1,0.0,13.815511557963774,3.716922323369668,1.0
It is an argument that people think will never end in Egypt.,It is an argument that people think will never end in Egypt.,1,0.0,13.815511557963774,3.716922323369668,1.0
Every essay she's written and which I've read is on that pile.,Every essay she's written and which I've read is on that pile.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Every essay she's written and that I've read is on that pile.,Every essay she's written and that I've read is on that pile.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Every essay which she's written and that I've read is on that pile.,Every essay she's written and that I've read is on that pile.,1,0.08955223880597014,2.4986897231238143,1.5807244298497491,0.26902529114497903
Every essay that she's written and which I've read is on that pile.,Every essay that she's written and which I've read is on that pile.,1,0.0,13.815511557963774,3.716922323369668,1.0
the student whose turn it was left.,the student whose turn it was left.,1,0.0,13.815511557963774,3.716922323369668,1.0
the student that's turn it was left.,the student that turned it left.,0,0.2222222222222222,1.7047444104300338,1.3056586117473563,0.17490191572489655
the pencil with which he is writing broke.,the pencil with which he is writing broke.,1,0.0,13.815511557963774,3.716922323369668,1.0
the pencil with that he is writing broke.,the pencil that he is writing broke.,0,0.12195121951219512,2.219196175392565,1.4896966722767977,0.2378769650505394
a pencil with which to write broke.,a pencil with which to write.,1,0.17142857142857143,1.9218076178181056,1.3862927605012245,0.20249370559976176
a pencil with that to write broke.,a pencil with which to write.,0,0.29411764705882354,1.4816019136569698,1.217210710459356,0.14463637755122977
The people in who we placed our trust left.,The people in whom we placed our trust.,0,0.13953488372093023,2.100054539792221,1.449156492512876,0.22400472681373734
The person with who we were talking left.,The person with whom we were talking left.,0,0.024390243902439025,3.737629595313845,1.9332950099024837,0.3896696274617026
The company in which they have invested left.,The company in which they have invested.,1,0.1111111111111111,2.3025769930341404,1.5174244604045832,0.24736499605898893
The people in whose house we stayed left.,The people in whose house we stayed left.,1,0.0,13.815511557963774,3.716922323369668,1.0
The person with whom he felt most comfortable left.,The person with whom he felt most comfortable left.,1,0.0,13.815511557963774,3.716922323369668,1.0
He bought a bench on which to sit.,He bought a bench on which to sit.,1,0.0,13.815511557963774,3.716922323369668,1.0
He bought a refrigerator in which to put the beer.,He bought a refrigerator in which to put the beer.,1,0.0,13.815511557963774,3.716922323369668,1.0
There is a bench for you to sit on.,There is a bench for you to sit on.,1,0.0,13.815511557963774,3.716922323369668,1.0
Karen asked where for Washington to put the chairs.,Karen asked where Washington would put the chairs.,0,0.1568627450980392,1.9980903916526098,1.4135382526315339,0.21181670219009563
the person I met is from Boston.,the person I met is from Boston.,1,0.0,13.815511557963774,3.716922323369668,1.0
the box we put the books in is sealed.,the box we put the books in is sealed.,1,0.0,13.815511557963774,3.716922323369668,1.0
He made a statement everyone thought was interesting and important.,He made a statement everyone thought was interesting and important.,1,0.0,13.815511557963774,3.716922323369668,1.0
They all agreed to include those matters everyone believed had been excluded from the Treaty.,They all agreed to include those matters everyone believed had been excluded from the Treaty.,1,0.0,13.815511557963774,3.716922323369668,1.0
I just know that the Big 12 South teams everyone knew would win actually won the game.,I just know that the Big 12 South teams everyone knew would win actually won the game.,1,0.0,13.815511557963774,3.716922323369668,1.0
The person who John asked for help thinks he is foolish.,The person whom John asked for help thinks he is foolish.,1,0.017857142857142856,4.042996251858149,2.010720331587202,0.4161634050972743
"Mary, who John asked for help, thinks he is foolish.","Mary, whom John asked for help, thinks he is foolish.",1,0.019230769230769232,3.970240896035669,1.9925463347274184,0.4099445374054695
"John has two sisters, who became lawyers.","John has two sisters, who became lawyers.",1,0.0,13.815511557963774,3.716922323369668,1.0
I met the lady from France who grows peaches.,I met the lady from France who grows peaches.,1,0.0,13.815511557963774,3.716922323369668,1.0
I met John who grows peaches.,I met John who grows peaches.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I met her who grows peaches.,I met her who grows peaches.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"In the classroom, the teacher praised John, whom I also respect.","In the classroom, the teacher praised John, whom I also respect.",1,0.0,13.815511557963774,3.716922323369668,1.0
"Reagan, whom the Republicans nominated in 1980, lived most of his life in California.","Reagan, whom the Republicans nominated in 1980, lived most of his life in California.",1,0.0,13.815511557963774,3.716922323369668,1.0
Every student who attended the party had a good time.,Every student who attended the party had a good time.,1,0.0,13.815511557963774,3.716922323369668,1.0
"Every student, who attended the party, had a good time.",Every student who attended the party had a good time.,0,0.03636363636363636,3.3498775525645383,1.8302670713763438,0.3544150203878305
No student who scored 80 or more in the exam was ever failed.,No student who scored 80 or more in the exam ever failed.,1,0.06557377049180328,2.7880785973531244,1.6697540529530464,0.299489885752444
"No student, who scored 80 or more in the exam, was ever failed.",No student who scored 80 or more in the exam ever failed.,0,0.09523809523809523,2.4423374484673905,1.5627979551008475,0.26289112178729684
"The contestant who won the first prize, who is the judge's brother-in-law, sang dreadfully.","The contestant who won the first prize, who is the judge's brother-in-law, sang dreadfully.",1,0.0,13.815511557963774,3.716922323369668,1.0
"The contestant, who is the judge's brother-in-law, who won the first prize sang dreadfully.","The contestant, who is the judge's brother-in-law, who won the first prize sang dreadfully.",0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
He who laughs last laughs best.,He who laughs last laughs best.,1,0.0,13.815511557963774,3.716922323369668,1.0
"He who is without sin among you, let him cast the first stone.","He who is without sin among you, let him cast the first stone.",1,0.0,13.815511557963774,3.716922323369668,1.0
Who did he believe that he would one day meet?,Who did he believe that he would one day meet?,1,0.0,13.815511557963774,3.716922323369668,1.0
Which celebrity did he mention that he had run into?,Which celebrity did he mention that he had run into?,1,0.0,13.815511557963774,3.716922323369668,1.0
Who did he believe the claim that he had never met?,Who did he believe in the claim that he had never met?,0,0.058823529411764705,2.8903557024846616,1.7001046151589205,0.3098753905033494
Which celebrity did he mention the fact that he had run into?,Which celebrity did he mention the fact that he had run into?,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The knife which he threw into the sea had a gold handle.,The knife which he threw into the sea had a gold handle.,1,0.0,13.815511557963774,3.716922323369668,1.0
The knife that he threw into the sea had a gold handle.,The knife that he threw into the sea had a gold handle.,1,0.0,13.815511557963774,3.716922323369668,1.0
"The knife, which he threw into the sea had a gold handle.","The knife, which he threw into the sea, had a gold handle.",1,0.017543859649122806,4.0603869949289955,2.015040196851913,0.4176415978544827
"The knife, that he threw into the sea had a gold handle.",The knife that he threw into the sea had a gold handle.,0,0.017857142857142856,4.042996251858149,2.010720331587202,0.4161634050972743
Bill cooked supper and washed the dishes.,Bill cooked supper and washed the dishes.,1,0.0,13.815511557963774,3.716922323369668,1.0
What did Bill cook and wash the dishes?,What did Bill cook and wash the dishes?,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
What did Bill cook supper and wash?,What did Bill cook for dinner and wash?,0,0.22857142857142856,1.6817550129764538,1.296824973917627,0.1718791780561138
He refuted the proof that you cannot square it.,He refuted the proof that you cannot square it.,1,0.0,13.815511557963774,3.716922323369668,1.0
What did he refute the proof that you cannot square?,What did he refute the proof that you cannot square?,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
They met someone who knows the professor.,They met someone who knew the professor.,1,0.04878048780487805,3.0680333888316564,1.7515802547504515,0.3274895782046325
Which professor did they meet someone who knows?,Which professor did they meet?,0,0.375,1.2992810447396126,1.139860098757568,0.11816816454531476
That he has met the professor is extremely unlikely.,That he has met the professor is extremely unlikely.,1,0.0,13.815511557963774,3.716922323369668,1.0
Who is that he has met extremely unlikely?,Who is that he has met extremely unlikely?,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
She bought John's book.,She bought John's book.,1,0.0,13.815511557963774,3.716922323369668,1.0
Did John wonder who would win the game?,Did John wonder who would win the game?,1,0.0,13.815511557963774,3.716922323369668,1.0
What did John wonder who would win?,What made John wonder who would win?,0,0.08571428571428572,2.538963125511872,1.5934124153877651,0.2733669284823916
What did he get the impression that the problem really was?,What did he get the impression that the problem really was?,1,0.0,13.815511557963774,3.716922323369668,1.0
This is the paper that we really need to find the linguist who understands.,This is the paper that we really need to find the linguist who understands.,1,0.0,13.815511557963774,3.716922323369668,1.0
Which rebel leader did you hear Cheney's rumor that the CIA assassinated?,Which rebel leader did you hear about Cheney's rumor that the CIA was assassinated?,0,0.136986301369863,2.1162490943468826,1.4547333413195982,0.22591304038580307
Students enter high-level educational institutions might face many problems relating to study habits.,Students entering high-level educational institutions might face many problems relating to study habits.,1,0.0297029702970297,3.5457459155266804,1.8830151129310355,0.3724646048552041
A fellow student saw this felt sorry for Miss Kim and offered her his own book.,A fellow student saw this and felt sorry for Miss Kim and offered her his own book.,1,0.05063291139240506,3.0325274486785117,1.7414153578852207,0.3240113037670707
Experts all agree that dreams cause great anxiety and stress are called nightmares.,Experts all agree that dreams cause great anxiety and stress and are called nightmares.,1,0.04819277108433735,3.0795939617725048,1.7548771927894284,0.32861774068923405
The victims of the earthquake their property was destroyed in the disaster were given temporary housing by the government.,The victims of the earthquake whose property was destroyed in the disaster were given temporary housing by the government.,1,0.03278688524590164,3.4499580145502025,1.8574062599631247,0.36370164150844936
This is the book which I need to read.,This is the book I need to read.,1,0.15789473684210525,1.992424695012919,1.4115327467022927,0.21113044830079958
The person whom they intended to speak with agreed to reimburse us.,The person whom they intended to speak with agreed to reimburse us.,1,0.0,13.815511557963774,3.716922323369668,1.0
The motor that Martha thinks that Joe replaced costs thirty dollars.,The motor that Martha thinks Joe replaced costs thirty dollars.,1,0.07352941176470588,2.6810088603131854,1.6373786551415606,0.28841151278844795
The official to whom Smith loaned the money has been indicted.,The official to whom Smith loaned the money has been indicted.,1,0.0,13.815511557963774,3.716922323369668,1.0
The man on whose lap the puppet is sitting is ventriloquist.,The man in whose lap the puppet is sitting is ventriloquist.,1,0.016666666666666666,4.110814849579313,2.027514451139452,0.4219100995806933
We just finished the final exam the result of which we can find out next week.,"We just finished the final exam, the results of which we will find out next week.",1,0.07692307692307693,2.6390452582707553,1.6245138529020784,0.28400937144189525
What did Herb start to play only after he drank?,What did Herb start to play after he drank?,0,0.10416666666666667,2.3608453068240682,1.536504248879276,0.25389381198358624
Who did Herb believe the claim that cheated?,Who did Herb believe in the claim that she cheated?,0,0.1590909090909091,1.9859100607192077,1.4092232118153631,0.21034016028643304
What was that the Vikings ate a real surprise to you?,What was the Vikings eating that was a real surprise to you?,0,0.33962264150943394,1.372305921183636,1.1714546176372502,0.1289793325132017
What did you meet someone who understands?,How did you meet someone who understands?,0,0.09523809523809523,2.4423374484673905,1.5627979551008475,0.26289112178729684
The fact that scientists have now established all the genes in the human body is still not widely known.,The fact that scientists have now established all the genes in the human body is still not widely known.,1,0.0,13.815511557963774,3.716922323369668,1.0
The fact that the scientists used the latest technology to verify was reported at the recent conference.,The fact that the scientists used the latest technology to verify was reported at the recent conference.,1,0.0,13.815511557963774,3.716922323369668,1.0
They ignored the suggestion that Lee made.,They ignored the suggestion that Lee made.,1,0.0,13.815511557963774,3.716922323369668,1.0
They ignored the suggestion that Lee lied.,They ignored the suggestion that Lee lied.,1,0.0,13.815511557963774,3.716922323369668,1.0
They denied the claim that we had advanced by ourselves.,They denied the claim that we had advanced by ourselves.,1,0.0,13.815511557963774,3.716922323369668,1.0
They denied the claim that they should report only to us.,They denied the claim that they should report only to us.,1,0.0,13.815511557963774,3.716922323369668,1.0
The hotel where Gloria stays is being remodelled.,The hotel where Gloria stays is being renovated.,1,0.10204081632653061,2.3795372415851896,1.5425748738992184,0.2559710883304927
The day when Jim got fired was a sad day for everyone.,The day when Jim got fired was a sad day for everyone.,1,0.0,13.815511557963774,3.716922323369668,1.0
John is tough to persuade.,John is tough to persuade.,1,0.0,13.815511557963774,3.716922323369668,1.0
John made it clear that he would finish it on time.,John made it clear that he would finish it on time.,1,0.0,13.815511557963774,3.716922323369668,1.0
It is John that I met last night in the park.,It is John that I met last night in the park.,1,0.0,13.815511557963774,3.716922323369668,1.0
I wonder whom Sandy loves.,I wonder whom Sandy loves.,1,0.0,13.815511557963774,3.716922323369668,1.0
This is the politician on whom Sandy relies.,This is the politician on whom Sandy relies.,1,0.0,13.815511557963774,3.716922323369668,1.0
He is hard to love.,He is hard to love.,1,0.0,13.815511557963774,3.716922323369668,1.0
It is easy to please John.,It is easy to please John.,1,0.0,13.815511557963774,3.716922323369668,1.0
John is easy to please.,John is easy to please.,1,0.0,13.815511557963774,3.716922323369668,1.0
To please John is eager.,To please John is eager.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
It is eager to please John.,It is eager to please John.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
John is eager to please.,John is eager to please.,1,0.0,13.815511557963774,3.716922323369668,1.0
To please John is tough.,To please John is tough.,1,0.0,13.815511557963774,3.716922323369668,1.0
It is tough to please John.,It is tough to please John.,1,0.0,13.815511557963774,3.716922323369668,1.0
John is tough to please.,John is tough to please.,1,0.0,13.815511557963774,3.716922323369668,1.0
To please John is ready.,To please John is ready.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
It is ready to please John.,It is ready to please John.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
John is ready to please.,John is ready to please.,1,0.0,13.815511557963774,3.716922323369668,1.0
Kim is easy to please.,Kim is easy to please.,1,0.0,13.815511557963774,3.716922323369668,1.0
Kim is eager to please.,Kim is eager to please.,1,0.0,13.815511557963774,3.716922323369668,1.0
This doll is hard to see.,This doll is hard to see.,1,0.0,13.815511557963774,3.716922323369668,1.0
The child is impossible to teach.,The child is impossible to teach.,1,0.0,13.815511557963774,3.716922323369668,1.0
The problem is easy to solve.,The problem is easy to solve.,1,0.0,13.815511557963774,3.716922323369668,1.0
This doll is hard to see it.,This doll is hard to see.,0,0.10714285714285714,2.335366485752657,1.5281905920900891,0.25104900398642876
The child is impossible to teach him.,The child is impossible to teach him.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The problem is easy to solve the question.,The problem is easy to solve.,0,0.30952380952380953,1.4423813606429945,1.2009918237202926,0.13908651906293007
John is eager to examine the patient.,John is eager to examine the patient.,1,0.0,13.815511557963774,3.716922323369668,1.0
John is eager to find a new home.,John is eager to find a new home.,1,0.0,13.815511557963774,3.716922323369668,1.0
John is eager to examine.,John is eager to examine.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
John is eager to find.,John is eager to find out.,0,0.18181818181818182,1.8717975230702044,1.3681365147784794,0.19628091207939402
Hei is easy to please i.,He is easy to please.,1,0.125,2.197217466256713,1.4823014087076598,0.23534641736544198
This theorem will take only five minutes to prove.,This theorem will take only five minutes to prove.,1,0.0,13.815511557963774,3.716922323369668,1.0
This theorem will take only five minutes to establish that he proved in 1930.,This theorem will take only five minutes to establish that he proved in 1930.,1,0.0,13.815511557963774,3.716922323369668,1.0
